Alfa, Beta, Gamma, Alfa Rate, Beta Rate, Gamma Rate
-2.3430502,89.771286,173.41248,0.032305717,0.2002716,4.72641,
-2.3463871,89.77396,173.4893,0.29152632,-0.2861023,-8.037567,
-2.3481152,89.77829,173.60052,-0.027298927,0.10871887,2.7160645,
-2.354978,89.77412,173.52551,-0.027298927,0.10871887,2.7160645,
-2.3516169,89.767845,173.36316,-0.3197193,-0.15640259,-2.696991,
-2.3364365,89.76204,173.17398,0.35965443,0.0,-0.9613037,
-2.3409626,89.76637,173.28932,0.35965443,0.0,-0.9613037,
-2.3486087,89.75664,173.07297,0.124931335,-0.23651123,-6.0424805,
-2.3403897,89.781136,173.64276,0.16969442,-0.12207031,-3.5362244,
-2.3429067,89.78495,173.73878,-0.06324053,0.038146973,1.0719299,
-2.351862,89.77279,173.4686,-0.24324656,-0.09918213,-1.7356873,
-2.3529935,89.76616,173.31839,-0.02259016,-0.02861023,-0.63705444,
-2.3484135,89.766525,173.31465,-0.02259016,-0.02861023,-0.63705444,
-2.3643699,89.77215,173.48265,0.12916327,0.019073486,0.038146973,
-2.3459153,89.77695,173.5527,-0.18167496,0.21743774,5.393982,
-2.3367217,89.767586,173.29362,2.3841858E-4,-0.24032593,-6.011963,
-2.3493314,89.7628,173.22427,-0.3490448,0.10681152,3.5057068,
-2.3653893,89.75953,173.19797,-0.16254187,-0.23460388,-5.1994324,
-2.347846,89.78065,173.64433,0.13822317,-0.2193451,-5.2986145,
-2.3286915,89.75835,173.05473,0.07325411,0.10681152,2.5367737,
-2.330584,89.76654,173.26053,-0.19532442,-0.25367737,-5.2375793,
-2.3381495,89.76805,173.30293,-0.8100867,-0.5893707,-12.4435425,
-2.3396068,89.76501,173.24619,0.21350384,-0.017166138,-1.2207031,
-2.3495924,89.77294,173.4717,0.020086765,0.015258789,0.33950806,
-2.3518255,89.77439,173.51813,0.020086765,0.015258789,0.33950806,
-2.3438425,89.77743,173.57019,0.4595518,0.24032593,4.589081,
-2.3341117,89.77072,173.38074,0.3629923,-0.19073486,-5.5160522,
-2.3371446,89.771774,173.41348,-3.5762787E-4,-0.20217896,-4.9934387,
-2.331932,89.769424,173.34933,-0.08571148,0.06866455,2.1324158,
-2.3328624,89.776566,173.52448,-0.12975931,-0.47683716,-10.810852,
-2.3349833,89.77648,173.53473,0.0074505806,0.15449524,3.7078857,
-2.3399017,89.780945,173.63637,-0.02604723,0.04005432,0.995636,
-2.3357463,89.76875,173.33012,0.011861324,-0.017166138,-0.415802,
-2.3397093,89.771355,173.40427,-0.18852949,0.05340576,1.9378662,
-2.3502614,89.76867,173.3697,-0.18852949,0.05340576,1.9378662,
-2.3525238,89.77599,173.54552,0.48291683,0.23651123,4.6806335,
-2.3526154,89.77902,173.61475,0.48291683,0.23651123,4.6806335,
-2.3450527,89.77687,173.5527,0.047564507,0.005722046,0.030517578,
-2.340525,89.77726,173.54723,0.047564507,0.005722046,0.030517578,
-2.3315964,89.78801,173.77837,0.30249357,0.019073486,-0.20599365,
-2.3221514,89.79386,173.90701,0.30249357,0.019073486,-0.20599365,
-2.327448,89.78239,173.6383,0.30249357,0.019073486,-0.20599365,
-2.3454418,89.7772,173.55978,-0.006020069,-0.089645386,-2.1514893,
-2.3528287,89.75606,173.0757,0.09649992,-0.08583069,-2.2010803,
-2.3422396,89.75064,172.91077,0.09649992,-0.08583069,-2.2010803,
-2.33862,89.759094,173.10062,0.09649992,-0.08583069,-2.2010803,
-2.3608522,89.78257,173.72264,-0.046670437,-0.31089783,-7.396698,
-2.3641338,89.78895,173.8878,-0.046670437,-0.31089783,-7.396698,
-2.3583245,89.782875,173.72098,-0.046670437,-0.31089783,-7.396698,
-2.3534455,89.80152,174.16617,-0.0166893,-0.1373291,-3.1967163,
-2.3485372,89.78544,173.76619,0.056564808,-0.20980835,-5.2948,
-2.346483,89.78068,173.63782,0.13667345,-0.10681152,-2.960205,
-2.3484457,89.77743,173.56415,0.13667345,-0.10681152,-2.960205,
-2.3420506,89.76573,173.26343,-0.015854836,-0.038146973,-0.8163452,
-2.349398,89.7705,173.39807,-0.062286854,0.333786,8.079529,
-2.3488946,89.76532,173.28369,-0.38969517,0.102996826,3.5896301,
-2.3534222,89.7657,173.30821,-0.38969517,0.102996826,3.5896301,
-2.3575895,89.76966,173.41228,0.1860261,-0.120162964,-3.5209656,
-2.3426297,89.77381,173.47409,0.27614832,0.13160706,2.89917,
-2.342859,89.78458,173.7306,-0.10770559,0.18501282,4.627228,
-2.3309872,89.78349,173.67265,0.23776293,-0.18310547,-5.241394,
-2.3358197,89.775764,173.49654,0.23776293,-0.18310547,-5.241394,
-2.3342004,89.77884,173.57063,-0.05030632,-0.061035156,-1.4305115,
-2.3358297,89.77956,173.58888,0.21857023,-0.38909912,-10.292053,
-2.3287528,89.77856,173.52959,0.21857023,-0.38909912,-10.292053,
-2.3331847,89.77744,173.51665,0.25045872,-0.05531311,-2.105713,
-2.339254,89.783195,173.67267,0.25045872,-0.05531311,-2.105713,
-2.3333018,89.78361,173.66776,0.15693903,0.21362305,4.890442,
-2.3400955,89.79073,173.86353,0.15693903,0.21362305,4.890442,
-2.3281996,89.78727,173.74716,0.15693903,0.21362305,4.890442,
-2.3273814,89.78075,173.59431,0.15693903,0.21362305,4.890442,
-2.332553,89.78433,173.68982,0.15693903,0.21362305,4.890442,
-2.3375509,89.78037,173.6103,0.15693903,0.21362305,4.890442,
-2.3462737,89.781334,173.65839,-0.071406364,0.036239624,1.0375977,
-2.345367,89.7789,173.60435,-0.36931038,-0.16784668,-2.8953552,
-2.3393476,89.77605,173.51909,0.28842688,0.25367737,5.870819,
-2.3360262,89.76788,173.31056,0.28842688,0.25367737,5.870819,
-2.3226783,89.7696,173.31729,0.28842688,0.25367737,5.870819,
-2.3318834,89.7659,173.23607,0.040650368,0.16403198,3.780365,
-2.3249326,89.76706,173.24895,0.040650368,0.16403198,3.780365,
-2.3173635,89.77082,173.32573,0.040650368,0.16403198,3.780365,
-2.3239946,89.7708,173.34459,0.040650368,0.16403198,3.780365,
-2.3234932,89.7603,173.0918,0.040650368,0.16403198,3.780365,
-2.3081036,89.759224,173.01299,0.040650368,0.16403198,3.780365,
-2.3065166,89.77006,173.27959,0.030338764,-0.09918213,-2.4757385,
-2.3156064,89.763504,173.14891,-0.060498714,-0.33569336,-8.163452,
-2.3209887,89.75499,172.96486,-0.2438426,-0.0667572,-0.8277893,
-2.3233094,89.754555,172.96213,-0.2438426,-0.0667572,-0.8277893,
-2.327038,89.76446,173.21375,-0.17988682,-0.11444092,-2.1438599,
-2.3086693,89.766884,173.22237,0.19913912,0.23269653,5.290985,
-2.3133159,89.76681,173.23267,-0.43284893,0.12588501,4.0626526,
-2.3125458,89.76701,173.23482,-0.32627583,0.011444092,1.1520386,
-2.3224595,89.7714,173.36642,-0.017344952,0.01335144,0.33950806,
-2.3405094,89.77583,173.51294,-0.3734231,0.045776367,2.2659302,
-2.3326116,89.75594,173.00542,0.045359135,0.0038146973,-0.049591064,
-2.3324516,89.766266,173.25346,-0.49042702,0.032424927,2.029419,
-2.3479326,89.768654,173.35661,-0.49042702,0.032424927,2.029419,
-2.323454,89.753006,172.90132,-0.49042702,0.032424927,2.029419,
-2.329702,89.747406,172.78903,-0.0859499,-0.017166138,-0.09918213,
-2.3419962,89.75958,173.11514,-0.22000074,-0.061035156,-0.91171265,
-2.340913,89.75663,173.04776,-0.22000074,-0.061035156,-0.91171265,
-2.3329136,89.74803,172.81718,-0.020563602,0.37956238,9.460449,
-2.3284576,89.75277,172.91455,0.0,0.0,0.0,
-2.3296254,89.75528,172.97287,0.018119812,0.051498413,1.4343262,
-2.3335848,89.76183,173.14534,0.018119812,0.051498413,1.4343262,
-2.3505197,89.7658,173.29189,0.018119812,0.051498413,1.4343262,
-2.3584094,89.762695,173.24811,0.24163723,0.0076293945,-0.31280518,
-2.364904,89.7556,173.10051,0.16599894,-0.102996826,-2.7427673,
-2.3602347,89.75973,173.18642,-0.25248528,-0.11634827,-2.1629333,
-2.3621364,89.7649,173.3064,-0.25248528,-0.11634827,-2.1629333,
-2.3473766,89.7572,173.08241,-0.2529025,0.15830994,4.8294067,
-2.3514223,89.76168,173.20267,-0.02849102,-0.05340576,-1.1634827,
-2.3367589,89.76157,173.15591,0.077188015,-0.005722046,-0.4272461,
-2.3364413,89.75158,172.91708,-0.4993081,0.0019073486,1.1444092,
-2.3378034,89.77509,173.5026,0.118255615,0.2155304,4.8065186,
-2.3400967,89.7767,173.5476,-0.11610985,-0.42533875,-9.51767,
-2.3498316,89.762726,173.23308,0.05120039,0.02861023,0.60653687,
-2.3517957,89.76286,173.23811,0.05120039,0.02861023,0.60653687,
-2.343421,89.76291,173.21248,0.05120039,0.02861023,0.60653687,
-2.335012,89.765144,173.24626,0.05120039,0.02861023,0.60653687,
-2.3372257,89.755,173.00412,0.08529425,-0.22125244,-5.912781,
-2.3381922,89.76444,173.23647,-0.0012516975,0.019073486,0.44631958,
-2.3371737,89.753784,172.97614,-0.21380186,-0.04386902,-0.289917,
-2.3296247,89.76199,173.15947,0.29075146,0.18119812,3.33786,
-2.3330514,89.76013,173.12132,0.29075146,0.18119812,3.33786,
-2.3381817,89.75025,172.89084,-0.15538931,-0.076293945,-1.461029,
-2.3431232,89.760635,173.15181,-0.099122524,0.2040863,5.104065,
-2.3444917,89.76213,173.18358,-0.077188015,0.04196167,1.1520386,
-2.34507,89.76359,173.21828,0.081539154,0.1335144,3.0937195,
-2.341375,89.772934,173.43817,0.039219856,0.23651123,5.6533813,
-2.332314,89.775696,173.4873,-0.33289194,0.08392334,3.1356812,
-2.3342752,89.7706,173.36758,-0.33289194,0.08392334,3.1356812,
-2.3260093,89.752045,172.90395,-0.33289194,0.08392334,3.1356812,
-2.3218842,89.749565,172.822,-0.33289194,0.08392334,3.1356812,
-2.3277283,89.76772,173.27727,-0.2156496,-0.25367737,-5.6610107,
-2.325702,89.76441,173.1898,-0.070631504,0.08392334,2.2659302,
-2.3262818,89.76598,173.23189,-0.070631504,0.08392334,2.2659302,
-2.3241982,89.774216,173.42657,-0.110805035,0.34713745,8.571625,
-2.3212612,89.77338,173.39711,0.060260296,-0.27275085,-6.67572,
-2.3205168,89.770836,173.33183,0.060260296,-0.27275085,-6.67572,
-2.3149526,89.76085,173.0697,0.060260296,-0.27275085,-6.67572,
-2.3296397,89.75482,172.96754,0.3285408,0.17166138,2.8648376,
-2.331163,89.757515,173.03622,0.14513731,-0.07247925,-2.3117065,
-2.3470342,89.76101,173.17804,-0.009894371,-0.005722046,-0.04196167,
-2.3501134,89.76243,173.22383,-0.17917156,0.12207031,3.463745,
-2.344605,89.75616,173.05608,-0.17917156,0.12207031,3.463745,
-2.3375692,89.76164,173.16898,0.14442205,-0.12397766,-3.4980774,
-2.3360155,89.772156,173.4176,0.14442205,-0.12397766,-3.4980774,
-2.337637,89.76774,173.3144,0.17786026,0.30517578,6.7253113,
-2.3398716,89.76077,173.16165,-0.039577484,-0.20980835,-5.0354004,
-2.3410327,89.76387,173.23712,-0.039577484,-0.20980835,-5.0354004,
-2.3314862,89.759735,173.09682,-0.039577484,-0.20980835,-5.0354004,
-2.3360138,89.764084,173.21324,0.03105402,-0.019073486,-0.4348755,
-2.3409338,89.75406,172.9971,0.03105402,-0.019073486,-0.4348755,
-2.332951,89.75908,173.09666,0.03105402,-0.019073486,-0.4348755,
-2.3441253,89.76468,173.24672,0.01257658,0.02670288,0.5683899,
-2.3362372,89.75959,173.10135,0.047802925,0.23460388,5.672455,
-2.3398745,89.75931,173.10689,0.12916327,-0.104904175,-3.0212402,
-2.3451355,89.75202,172.95842,0.23192167,0.16784668,3.3073425,
-2.3364167,89.765495,173.25465,-0.13625622,-0.36621094,-8.293152,
-2.3327193,89.769905,173.35254,0.33712387,0.08583069,1.3122559,
-2.3310435,89.767654,173.29097,-0.0641346,0.036239624,1.083374,
-2.3484273,89.75969,173.14882,-0.0641346,0.036239624,1.083374,
-2.33726,89.764175,173.22342,-0.0641346,0.036239624,1.083374,
-2.3269053,89.77823,173.53583,0.50485134,0.118255615,1.4953613,
-2.314147,89.772484,173.35786,0.50485134,0.118255615,1.4953613,
-2.3250487,89.76901,173.30388,0.026762486,0.28800964,6.9885254,
-2.3099306,89.77783,173.4765,0.026762486,0.28800964,6.9885254,
-2.3156881,89.777565,173.48848,0.026762486,0.28800964,6.9885254,
-2.3185036,89.7537,172.90979,-0.21719933,0.21743774,5.874634,
-2.3221338,89.75101,172.85272,-0.03939867,0.31471252,7.3051453,
-2.3187175,89.74184,172.6139,0.04708767,-0.21743774,-5.458832,
-2.3195777,89.73954,172.56355,-0.13941526,-0.09727478,-1.8348694,
-2.3229754,89.73498,172.46626,-0.13941526,-0.09727478,-1.8348694,
-2.3257957,89.740005,172.59628,0.23812056,0.2822876,6.4048767,
-2.3227644,89.75184,172.87569,0.1538992,0.01335144,-0.23651123,
-2.3154323,89.75914,173.0451,0.1538992,0.01335144,-0.23651123,
-2.3159714,89.76015,173.0723,0.1538992,0.01335144,-0.23651123,
-2.3313684,89.763626,173.19743,0.1538992,0.01335144,-0.23651123,
-2.341501,89.76793,173.32713,-0.05275011,-0.15830994,-3.528595,
-2.3468351,89.77641,173.54712,-0.034451485,-0.08583069,-1.8997192,
-2.323013,89.78122,173.59367,-0.30577183,0.0,0.8735657,
-2.3555253,89.774796,173.52849,-0.30577183,0.0,0.8735657,
-2.3442326,89.780754,173.64612,-0.30577183,0.0,0.8735657,
-2.3454418,89.77406,173.49382,-0.30577183,0.0,0.8735657,
-2.335941,89.76477,173.24077,0.03886223,-0.02861023,-0.8659363,
-2.3397613,89.75334,172.97037,0.03886223,-0.02861023,-0.8659363,
-2.3355002,89.7486,172.84584,0.3194809,0.061035156,0.11062622,
-2.3323987,89.75386,172.96127,0.32943487,0.18501282,3.780365,
-2.3372545,89.76204,173.1703,-0.06276369,0.078201294,2.0217896,
-2.3339918,89.76423,173.2135,0.3042817,0.34713745,7.724762,
-2.311615,89.76157,173.07469,-0.17488003,0.08583069,2.571106,
-2.3255327,89.75662,172.99774,-0.17488003,0.08583069,2.571106,
-2.3225694,89.75408,172.93117,-0.17488003,0.08583069,2.571106,
-2.3293047,89.75146,172.88728,0.004887581,0.0667572,1.6593933,
-2.3290493,89.74801,172.81297,0.004887581,0.0667572,1.6593933,
-2.3328488,89.741844,172.67929,0.004887581,0.0667572,1.6593933,
-2.3283048,89.748,172.80568,0.22697449,0.12207031,2.1972656,
-2.329657,89.75305,172.93394,0.22697449,0.12207031,2.1972656,
-2.3382812,89.75191,172.92992,0.22697449,0.12207031,2.1972656,
-2.3465216,89.7488,172.8798,0.4583001,-0.08392334,-3.6201477,
-2.3503344,89.75646,173.07791,0.32138824,0.45013428,11.119843,
-2.343441,89.75306,172.99019,-0.33038855,0.024795532,1.5563965,
-2.3574622,89.76497,173.30714,-0.099778175,-0.30899048,-7.4501038,
-2.350473,89.75637,173.07526,-0.060379505,-0.35476685,-8.319855,
-2.338665,89.76894,173.34857,-0.14030933,-0.022888184,-0.17929077,
-2.3373337,89.762505,173.1872,-0.2028346,0.04386902,1.335144,
-2.344941,89.77566,173.51808,-0.2028346,0.04386902,1.335144,
-2.3377564,89.76303,173.1906,-0.09173155,0.04196167,1.2512207,
-2.3384664,89.7622,173.17328,-0.09173155,0.04196167,1.2512207,
-2.3412292,89.76312,173.21709,-0.10436773,-0.049591064,-0.9765625,
-2.3465686,89.76226,173.21138,-0.10436773,-0.049591064,-0.9765625,
-2.3376896,89.7614,173.15758,-0.10436773,-0.049591064,-0.9765625,
-2.342715,89.77993,173.62715,-0.19907951,0.18692017,5.2337646,
-2.3359284,89.78015,173.61168,0.00500679,0.08201599,1.9302368,
-2.3303428,89.782394,173.65137,0.00500679,0.08201599,1.9302368,
-2.3322034,89.77782,173.5447,0.00500679,0.08201599,1.9302368,
-2.327774,89.78101,173.6063,0.05596876,0.10871887,2.4986267,
-2.3307452,89.776794,173.50912,0.05596876,0.10871887,2.4986267,
-2.3250554,89.78276,173.63586,-0.10865927,0.42533875,10.448456,
-2.325433,89.773544,173.41563,0.015616417,-0.32615662,-7.900238,
-2.323382,89.74997,172.85226,0.01001358,0.0019073486,0.0,
-2.3300385,89.761116,173.13434,0.01001358,0.0019073486,0.0,
-2.3193774,89.75829,173.03137,0.01001358,0.0019073486,0.0,
-2.3103545,89.757996,172.99881,0.01001358,0.0019073486,0.0,
-2.3160894,89.75232,172.87701,0.01001358,0.0019073486,0.0,
-2.3282511,89.76507,173.22037,0.04172325,0.10871887,2.4032593,
-2.3333251,89.76595,173.25995,0.2808571,0.0667572,0.9803772,
-2.3366606,89.774055,173.46066,0.2808571,0.0667572,0.9803772,
-2.3336253,89.77818,173.55324,0.2808571,0.0667572,0.9803772,
-2.3331845,89.761024,173.1392,0.21207333,0.19264221,4.0245056,
-2.3375714,89.775345,173.48611,0.23466349,0.16593933,3.5705566,
-2.331791,89.780556,173.5993,0.23466349,0.16593933,3.5705566,
-2.327763,89.768364,173.29372,0.039339066,-0.09346008,-2.3918152,
-2.3320436,89.761925,173.15974,0.12862682,0.24414062,5.252838,
-2.3239973,89.75705,173.00772,0.06836653,0.22315979,5.4512024,
-2.3202598,89.76498,173.19316,0.06836653,0.22315979,5.4512024,
-2.3327432,89.77644,173.50645,-0.15938282,0.02670288,1.1253357,
-2.335948,89.77855,173.57031,-0.15938282,0.02670288,1.1253357,
-2.328478,89.77709,173.51707,-0.15938282,0.02670288,1.1253357,
-2.3273816,89.76623,173.25294,0.024914742,-0.20217896,-4.901886,
-2.3177044,89.77628,173.47205,-0.001013279,0.0667572,1.5678406,
-2.3392763,89.77735,173.55966,-0.29093027,-0.1411438,-2.483368,
-2.3254592,89.77671,173.4989,-0.29093027,-0.1411438,-2.483368,
-2.3434956,89.770386,173.39351,-0.29093027,-0.1411438,-2.483368,
-2.3377967,89.769325,173.34451,0.16599894,-0.034332275,-1.335144,
-2.3281286,89.7701,173.33588,0.16599894,-0.034332275,-1.335144,
-2.3250148,89.7537,172.93175,0.16599894,-0.034332275,-1.335144,
-2.3184738,89.751595,172.86194,0.22411346,0.02670288,-0.038146973,
-2.3217163,89.76294,173.14915,-0.020444393,-0.11062622,-2.5978088,
-2.3218915,89.753105,172.91994,0.18149614,0.4863739,11.398315,
-2.3152976,89.76524,173.1914,0.18149614,0.4863739,11.398315,
-2.3242786,89.773964,173.42604,0.18149614,0.4863739,11.398315,
-2.3339992,89.76846,173.32576,0.18149614,0.4863739,11.398315,
-2.3388069,89.77489,173.48892,-0.02849102,0.17166138,4.0512085,
-2.3298624,89.77706,173.52357,0.14477968,0.022888184,-0.022888184,
-2.3346584,89.78083,173.62465,0.14477968,0.022888184,-0.022888184,
-2.343043,89.78253,173.6917,0.14477968,0.022888184,-0.022888184,
-2.337261,89.77338,173.4522,-0.008821487,-0.04005432,-0.91934204,
-2.341238,89.774864,173.5017,0.23311377,-0.18501282,-5.279541,
-2.334388,89.76348,173.19734,-0.0333786,0.1411438,3.4980774,
-2.3285122,89.75871,173.06256,-0.08636713,-0.09918213,-1.9836426,
-2.325404,89.76592,173.22766,-0.08636713,-0.09918213,-1.9836426,
-2.3210266,89.768326,173.27281,-0.0872612,0.19073486,4.6310425,
-2.3265212,89.7632,173.163,-0.15670061,-0.5245209,-11.890411,
-2.3268094,89.766525,173.2485,-0.15670061,-0.5245209,-11.890411,
-2.3314002,89.75958,173.10112,-0.17237663,-0.0076293945,0.33187866,
-2.333395,89.76447,173.22296,-0.17237663,-0.0076293945,0.33187866,
-2.3287208,89.767426,173.27995,-0.17237663,-0.0076293945,0.33187866,
-2.3297846,89.75715,173.04262,0.14287233,0.05722046,1.0299683,
-2.3343763,89.75577,173.02458,0.21702051,-0.1449585,-4.1618347,
-2.3199995,89.75204,172.88432,-0.25832653,-0.11634827,-2.3536682,
-2.320595,89.75363,172.93253,-0.25832653,-0.11634827,-2.3536682,
-2.3187625,89.74776,172.77968,-0.25832653,-0.11634827,-2.3536682,
-2.3187652,89.75707,173.00708,-0.25832653,-0.11634827,-2.3536682,
-2.3286328,89.75252,172.92401,-0.21624565,0.061035156,2.0980835,
-2.3343306,89.7413,172.67177,-0.21624565,0.061035156,2.0980835,
-2.3372548,89.73783,172.59729,-0.034093857,0.1296997,3.0212402,
-2.344015,89.759285,173.12856,0.032007694,-0.10871887,-2.9525757,
-2.3263109,89.75867,173.06294,0.44500828,-0.17547607,-6.1569214,
-2.3260765,89.758224,173.0486,0.44500828,-0.17547607,-6.1569214,
-2.3496416,89.77371,173.49629,0.06407499,0.076293945,1.625061,
-2.3332562,89.77612,173.5076,0.10120869,0.27275085,6.3171387,
-2.3206663,89.77846,173.5249,0.10120869,0.27275085,6.3171387,
-2.3024223,89.77092,173.29315,0.10120869,0.27275085,6.3171387,
-2.306211,89.76908,173.25537,-0.4324317,0.16212463,5.3596497,
-2.3078651,89.76489,173.16037,-0.4324317,0.16212463,5.3596497,
-2.323703,89.757965,173.03215,0.09083748,0.45204163,9.967804,
-2.3250203,89.75556,172.97957,0.09083748,0.45204163,9.967804,
-2.3227313,89.75232,172.89413,0.041365623,-0.31661987,-7.5149536,
-2.3318777,89.75252,172.92946,0.041365623,-0.31661987,-7.5149536,
-2.3404214,89.76136,173.16797,0.11527538,-0.08392334,-2.4795532,
-2.327543,89.75817,173.04593,0.11527538,-0.08392334,-2.4795532,
-2.3332813,89.7562,173.015,0.11527538,-0.08392334,-2.4795532,
-2.3329613,89.74511,172.74338,0.11527538,-0.08392334,-2.4795532,
-2.3304582,89.74723,172.7897,0.08243322,-0.17738342,-4.8446655,
-2.3441887,89.74821,172.85391,0.018715858,0.045776367,0.9727478,
-2.3445406,89.74002,172.65752,-0.3746748,-0.24604797,-4.085541,
-2.356571,89.737885,172.64644,0.19145012,-0.39482117,-10.341644,
-2.3575473,89.75304,173.00716,0.19145012,-0.39482117,-10.341644,
-2.3505058,89.751816,172.95924,0.038564205,-0.10871887,-2.7694702,
-2.3562653,89.75287,173.00108,0.038564205,-0.10871887,-2.7694702,
-2.3348339,89.76253,173.1643,0.038564205,-0.10871887,-2.7694702,
-2.3330817,89.75595,173.00684,0.038564205,-0.10871887,-2.7694702,
-2.3355432,89.75435,172.97887,0.009000301,-0.038146973,-0.88500977,
-2.3351667,89.74978,172.86346,0.13804436,-0.2155304,-5.718231,
-2.3317091,89.74762,172.80115,0.13804436,-0.2155304,-5.718231,
-2.3399506,89.7543,172.98178,0.18501282,0.08010864,1.4648438,
-2.3543367,89.743034,172.75642,5.9604645E-4,-0.0038146973,-0.091552734,
-2.3508246,89.755745,173.06123,5.9604645E-4,-0.0038146973,-0.091552734,
-2.3318987,89.753494,172.9496,0.003874302,-0.019073486,-0.4348755,
-2.3284028,89.76819,173.30711,0.122487545,0.089645386,1.8615723,
-2.3282564,89.76882,173.31061,0.122487545,0.089645386,1.8615723,
-2.3188972,89.76673,173.23041,-0.326097,0.13542175,4.383087,
-2.3339896,89.765305,173.2444,0.06300211,0.08773804,1.9874573,
-2.327228,89.76035,173.09807,0.12594461,0.0019073486,-0.2708435,
-2.31077,89.75544,172.93246,0.12820959,0.011444092,-0.038146973,
-2.3260288,89.75676,173.00435,0.15717745,-0.20217896,-5.6648254,
-2.3282082,89.78532,173.70737,-0.13923645,-0.12397766,-2.6130676,
-2.3341365,89.77201,173.40762,0.032782555,0.17356873,4.0359497,
-2.3132894,89.75546,172.92662,0.17851591,-0.24795532,-6.9084167,
-2.3124704,89.74799,172.75671,0.29939413,-0.032424927,-1.8196106,
-2.3298686,89.76377,173.19354,0.29051304,0.08583069,1.3542175,
-2.3319652,89.76321,173.18556,-0.0033974648,-0.089645386,-2.1324158,
