X, Y, Z, Dlugosc wektora
-0.04120889,0.005639111,1.0205706,1.0223216,
-0.04120889,0.005639111,1.0205706,1.0230514,
-0.042293333,0.0047715553,1.0225227,1.0231768,
-0.044570666,0.0040124445,1.0223057,1.0259228,
-0.04218489,0.005639111,1.0226312,1.0251358,
-0.042401776,0.0074826665,1.0244746,1.0260048,
-0.042401776,0.0074826665,1.0244746,1.023234,
-0.041317333,0.006289778,1.0215467,1.0225918,
-0.042944,0.0052053332,1.0270773,1.0275941,
-0.042076442,0.004337778,1.0210044,1.0223124,
-0.041425776,0.007157333,1.0254507,1.0239118,
-0.039690666,0.00488,1.0254506,1.0259837,
-0.040558223,0.005639111,1.0249084,1.024519,
-0.040558223,0.005639111,1.0249084,1.0240948,
-0.042076442,0.0050968886,1.0253422,1.0241181,
-0.042076442,0.0050968886,1.0253422,1.0245215,
-0.042076442,0.0050968886,1.0253422,1.0233752,
-0.042076442,0.0050968886,1.0253422,1.0240206,
-0.041642666,0.0084586665,1.0258844,1.0267862,
-0.041642666,0.0084586665,1.0258844,1.023255,
-0.041642666,0.0084586665,1.0258844,1.0222447,
-0.041642666,0.0084586665,1.0258844,1.022744,
-0.042076442,0.0059644445,1.0233902,1.0255865,
-0.043052442,0.007374222,1.0232818,1.0214354,
-0.043052442,0.007374222,1.0232818,1.0254395,
-0.042401776,0.0035786666,1.0246916,1.0248537,
-0.042401776,0.0035786666,1.0246916,1.0235529,
-0.041534223,0.00488,1.023824,1.0250739,
-0.041534223,0.00488,1.023824,1.0261474,
-0.03925689,0.0037955556,1.0254507,1.0264347,
-0.042401776,0.0041208887,1.0237155,1.0230383,
-0.042401776,0.0041208887,1.0237155,1.0258389,
-0.042076442,0.0042293333,1.0246916,1.0240707,
-0.042076442,0.0042293333,1.0246916,1.02401,
-0.04218489,0.0057475553,1.0253422,1.0230758,
-0.042510223,0.0045546666,1.0237155,1.024304,
-0.042510223,0.0045546666,1.0237155,1.0247629,
-0.044245332,0.0065066665,1.0246916,1.0268738,
-0.04175111,0.0050968886,1.020896,1.0244268,
-0.042510223,0.0035786666,1.0252337,1.0250082,
-0.043052442,0.003687111,1.0252337,1.024506,
-0.043052442,0.003687111,1.0252337,1.0279213,
-0.043052442,0.003687111,1.0252337,1.0223172,
-0.043052442,0.003687111,1.0252337,1.0242931,
-0.043052442,0.003687111,1.0252337,1.0275619,
-0.041642666,0.005639111,1.0261014,1.0254948,
-0.041642666,0.005639111,1.0261014,1.024175,
-0.042618666,0.0052053332,1.0220889,1.0265844,
-0.042835556,0.0050968886,1.0236071,1.0244194,
-0.042076442,0.004446222,1.0216551,1.0254765,
-0.04392,0.0049884445,1.023824,1.0248882,
-0.042618666,0.0049884445,1.0236071,1.0256388,
-0.042618666,0.0049884445,1.0236071,1.0254716,
-0.044787556,0.0035786666,1.0244746,1.0267065,
-0.044787556,0.0035786666,1.0244746,1.0222936,
-0.044787556,0.0035786666,1.0244746,1.0252516,
-0.03979911,0.0070488886,1.0246916,1.0214382,
-0.039907556,0.0041208887,1.0253422,1.024177,
-0.042618666,0.008024889,1.0253422,1.0251381,
-0.043486223,0.0050968886,1.0224142,1.0245906,
-0.043486223,0.0050968886,1.0224142,1.0231211,
-0.043811556,0.006289778,1.0242578,1.0253056,
-0.043811556,0.006289778,1.0242578,1.0237125,
-0.04218489,0.0049884445,1.0232818,1.0229006,
-0.040558223,0.0050968886,1.0215467,1.0219343,
-0.040558223,0.0050968886,1.0215467,1.0234826,
-0.038064,0.006181333,1.0248001,1.0251968,
-0.038064,0.006181333,1.0248001,1.0245637,
-0.040992,0.0049884445,1.0245831,1.02512,
-0.040992,0.0049884445,1.0245831,1.0247808,
-0.040992,0.0049884445,1.0245831,1.0264233,
-0.040992,0.0049884445,1.0245831,1.02183,
-0.040992,0.0049884445,1.0245831,1.0276362,
-0.040992,0.0049884445,1.0245831,1.0234005,
-0.040341333,0.0050968886,1.0227395,1.0201368,
-0.040124442,0.0045546666,1.022848,1.0246726,
-0.040124442,0.0045546666,1.022848,1.0248611,
-0.04175111,0.0037955556,1.0270773,1.0230799,
-0.041425776,0.002711111,1.0219804,1.0233943,
-0.04413689,0.0074826665,1.0271858,1.027011,
-0.04413689,0.0074826665,1.0271858,1.0233573,
-0.04175111,0.006289778,1.0255591,1.0253383,
-0.040883556,0.004337778,1.0241493,1.0264679,
-0.042293333,0.0026026666,1.0232818,1.0264025,
-0.040449776,0.003687111,1.022631,1.0253437,
-0.040992,0.0074826665,1.0214382,1.0248113,
-0.041317333,0.004446222,1.0220889,1.0247945,
-0.038389333,0.005422222,1.0251253,1.0255126,
-0.041425776,0.001952,1.0243663,1.0243863,
-0.041425776,0.001952,1.0243663,1.0236282,
-0.041317333,0.0037955556,1.0236071,1.0250566,
-0.043594666,0.004663111,1.0226312,1.0237725,
-0.040883556,0.007157333,1.0259929,1.0250607,
-0.039690666,0.0030364443,1.022848,1.023662,
-0.04023289,0.003904,1.0262097,1.0240043,
-0.04120889,0.006289778,1.0253422,1.026512,
-0.04120889,0.006289778,1.0253422,1.022679,
-0.04120889,0.006289778,1.0253422,1.0262008,
-0.04120889,0.006289778,1.0253422,1.0245668,
-0.042835556,0.005422222,1.0215466,1.0258679,
-0.042835556,0.005422222,1.0215466,1.0252044,
-0.04077511,0.0055306666,1.0253422,1.0288332,
-0.04077511,0.0041208887,1.0243663,1.0213094,
-0.04077511,0.0041208887,1.0243663,1.0238597,
-0.040992,0.0067235553,1.0242578,1.025352,
-0.041317333,0.0052053332,1.0202453,1.0208019,
-0.04218489,0.006289778,1.0234987,1.0248889,
-0.041425776,0.004337778,1.0258844,1.026748,
-0.041534223,0.0055306666,1.0227395,1.0242654,
-0.039473776,0.0047715553,1.0262097,1.0259869,
-0.039690666,0.0047715553,1.0246916,1.0246315,
-0.039690666,0.0047715553,1.0246916,1.0221525,
-0.040666666,0.0055306666,1.0251254,1.0225034,
-0.04023289,0.0070488886,1.0271858,1.0284598,
-0.040341333,0.005856,1.021872,1.0223547,
-0.040341333,0.005856,1.021872,1.0266558,
-0.04272711,0.006289778,1.0227395,1.0250716,
-0.040883556,0.0040124445,1.0223057,1.0240808,
-0.04175111,0.0060728886,1.0221974,1.0245154,
-0.040992,0.005422222,1.0244746,1.0270315,
-0.040992,0.005422222,1.0244746,1.0246913,
-0.040992,0.005422222,1.0244746,1.0210553,
-0.040992,0.005422222,1.0244746,1.0234668,
-0.04175111,0.0042293333,1.0242578,1.0249596,
-0.039907556,0.0032533333,1.0233902,1.0252329,
-0.039907556,0.0032533333,1.0233902,1.0254362,
-0.039907556,0.0032533333,1.0233902,1.0253873,
-0.037413333,0.0049884445,1.0248,1.0236526,
-0.037413333,0.0049884445,1.0248,1.0270762,
-0.037413333,0.0049884445,1.0248,1.0235752,
-0.04077511,0.0052053332,1.0243661,1.0219402,
-0.04077511,0.0052053332,1.0243661,1.0232192,
-0.04077511,0.0052053332,1.0243661,1.0237479,
-0.041642666,0.005422222,1.0187272,1.0215385,
-0.041642666,0.005422222,1.0187272,1.0234216,
-0.041642666,0.005422222,1.0187272,1.0251977,
-0.044245332,0.0065066665,1.0234987,1.0245639,
-0.044245332,0.0065066665,1.0234987,1.0276933,
-0.041859556,0.0049884445,1.0250169,1.026427,
-0.04077511,0.001952,1.0249084,1.0255334,
-0.043486223,0.004663111,1.0242578,1.0235763,
-0.040341333,0.002928,1.0232818,1.0220066,
-0.040341333,0.002928,1.0232818,1.0272508,
-0.040341333,0.002928,1.0232818,1.0204687,
-0.041642666,0.005639111,1.0220889,1.0243202,
-0.041642666,0.005639111,1.0220889,1.0226854,
-0.041642666,0.003904,1.0241493,1.0219373,
-0.04218489,0.0067235553,1.0251253,1.0257856,
-0.042618666,0.004337778,1.0234987,1.0251348,
-0.042618666,0.004337778,1.0234987,1.0262668,
-0.042618666,0.004337778,1.0234987,1.0242345,
-0.041317333,0.006398222,1.0225227,1.0249728,
-0.041968,0.006398222,1.0229564,1.0257064,
-0.041968,0.006398222,1.0229564,1.0238329,
-0.041968,0.006398222,1.0229564,1.0260712,
-0.04467911,0.00488,1.023824,1.025737,
-0.04023289,0.005856,1.025776,1.023576,
-0.04467911,0.0047715553,1.0218719,1.0256153,
-0.04218489,0.0049884445,1.0245831,1.0257356,
-0.04218489,0.006615111,1.0225227,1.0241952,
-0.04218489,0.006615111,1.0225227,1.0234445,
-0.038497776,0.0047715553,1.0241493,1.0240763,
-0.041317333,0.006181333,1.023824,1.0253284,
-0.038606223,0.0060728886,1.0243663,1.0236965,
-0.043377776,0.0057475553,1.0216551,1.0224423,
-0.043377776,0.0057475553,1.0216551,1.0239774,
-0.041642666,0.0047715553,1.0227395,1.0232083,
-0.041534223,0.006181333,1.0246916,1.0267875,
-0.041534223,0.005639111,1.0224142,1.0268443,
-0.042401776,0.0052053332,1.0221974,1.0227098,
-0.042076442,0.006289778,1.0251253,1.0254152,
-0.042076442,0.006289778,1.0251253,1.0283996,
-0.042401776,0.006289778,1.0242578,1.024482,
-0.040883556,0.00488,1.0232818,1.0256821,
-0.043052442,0.006289778,1.0254507,1.0266467,
-0.043052442,0.006289778,1.0254507,1.0253254,
-0.03979911,0.005313778,1.0249084,1.0244262,
-0.03979911,0.005313778,1.0249084,1.0247439,
-0.04023289,0.0059644445,1.0245831,1.0292815,
-0.039148442,0.006615111,1.027728,1.0290167,
-0.04175111,0.006181333,1.0248,1.0223932,
-0.04175111,0.006181333,1.0248,1.0242307,
-0.041534223,0.0049884445,1.0221974,1.0267962,
-0.041642666,0.006289778,1.0285956,1.026646,
-0.04316089,0.005422222,1.0270773,1.0257933,
-0.04316089,0.005422222,1.0270773,1.0225533,
-0.043269332,0.0042293333,1.0221974,1.0233228,
-0.043811556,0.0065066665,1.0231733,1.0235859,
-0.041425776,0.0041208887,1.0220889,1.0220757,
-0.041859556,0.003687111,1.0216551,1.0222105,
-0.042618666,0.006181333,1.0233902,1.0254885,
-0.04077511,0.00488,1.0232818,1.0239385,
-0.04272711,0.005422222,1.0232818,1.0252894,
-0.041100442,0.005639111,1.0236071,1.0227445,
-0.041534223,0.006181333,1.0231733,1.0249012,
-0.043052442,0.005313778,1.0223058,1.0228739,
-0.040558223,0.00488,1.0171005,1.0278192,
-0.040558223,0.00488,1.0171005,1.0247838,
-0.040558223,0.00488,1.0171005,1.0235718,
-0.041968,0.0040124445,1.0231733,1.0264676,
-0.041317333,0.004663111,1.025776,1.0239401,
-0.042510223,0.0055306666,1.0245831,1.0271776,
-0.042510223,0.0055306666,1.0245831,1.0242432,
-0.039690666,0.0032533333,1.0241493,1.0252899,
-0.041859556,0.0055306666,1.0236071,1.0253317,
-0.041859556,0.0055306666,1.0236071,1.0232598,
-0.042510223,0.004337778,1.0223057,1.0235329,
-0.042510223,0.004337778,1.0223057,1.0256165,
-0.039473776,0.002711111,1.0227395,1.023931,
-0.039473776,0.002711111,1.0227395,1.0242888,
-0.039473776,0.002711111,1.0227395,1.0252242,
-0.039473776,0.002711111,1.0227395,1.024446,
-0.039473776,0.002711111,1.0227395,1.0248876,
-0.047824,0.008241777,1.0251253,1.0261637,
-0.040992,0.007265778,1.025776,1.0256925,
-0.041642666,0.0069404445,1.0256675,1.0259775,
-0.050209776,0.0016266666,1.0268605,1.0281677,
-0.050209776,0.0016266666,1.0268605,1.0350051,
-0.043269332,0.003904,1.0256675,1.0228989,
-0.04175111,0.0067235553,1.0220889,1.0246348,
-0.044353776,0.006615111,1.0253422,1.026429,
-0.040341333,0.003144889,1.021872,1.0288984,
0.051185776,0.16895644,1.0705636,1.1105824,
-0.044787556,0.71681774,0.68385065,0.95092016,
-0.044787556,0.71681774,0.68385065,1.0050976,
-0.0016266671,0.7717991,0.677344,1.0210963,
-4.3377778E-4,0.79576534,0.6564142,1.0287911,
-0.069296,0.6874293,0.654896,1.0436215,
-0.069296,0.6874293,0.654896,1.4063548,
0.015399111,
